date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:19:57	394/394	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:19:57%20GMT	https://hasa.botble.com/currency/switch/RUB	D:/Demo-DACS2/hasa.botble.com/currency/switch/RUB	(from https://hasa.botble.com/products/snapshot-standard)
14:19:57	394/394	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:19:57%20GMT	https://hasa.botble.com/product-variation/4	D:/Demo-DACS2/hasa.botble.com/product-variation/4	(from https://hasa.botble.com/products/snapshot-standard)
14:19:58	289/289	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:19:57%20GMT	https://hasa.botble.com/ajax/product-reviews/4	D:/Demo-DACS2/hasa.botble.com/ajax/product-reviews/4	(from https://hasa.botble.com/products/snapshot-standard)
14:19:58	289/289	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:19:58%20GMT	https://hasa.botble.com/ajax/related-products/4?limit=4	D:/Demo-DACS2/hasa.botble.com/ajax/related-products/4557c	(from https://hasa.botble.com/products/snapshot-standard)
14:19:59	394/394	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:19:58%20GMT	https://hasa.botble.com/currency/switch/USD	D:/Demo-DACS2/hasa.botble.com/currency/switch/USD	(from https://hasa.botble.com/products/snapshot-standard)
14:19:59	394/394	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:19:58%20GMT	https://hasa.botble.com/currency/switch/EUR	D:/Demo-DACS2/hasa.botble.com/currency/switch/EUR	(from https://hasa.botble.com/products/snapshot-standard)
14:19:59	394/394	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:19:59%20GMT	https://hasa.botble.com/currency/switch/VND	D:/Demo-DACS2/hasa.botble.com/currency/switch/VND	(from https://hasa.botble.com/products/snapshot-standard)
14:20:00	394/394	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:19:59%20GMT	https://hasa.botble.com/currency/switch/RUB	D:/Demo-DACS2/hasa.botble.com/currency/switch/RUB	(from https://hasa.botble.com/products/snapshot-standard)
14:20:00	406/406	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:20:00%20GMT	https://hasa.botble.com/currency/switch/USD	D:/Demo-DACS2/hasa.botble.com/currency/switch/USD	(from https://hasa.botble.com/products/joan-mini-camera-bag)
14:20:01	406/406	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:20:00%20GMT	https://hasa.botble.com/currency/switch/EUR	D:/Demo-DACS2/hasa.botble.com/currency/switch/EUR	(from https://hasa.botble.com/products/joan-mini-camera-bag)
14:20:01	406/406	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:20:00%20GMT	https://hasa.botble.com/currency/switch/VND	D:/Demo-DACS2/hasa.botble.com/currency/switch/VND	(from https://hasa.botble.com/products/joan-mini-camera-bag)
14:20:01	406/406	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:20:01%20GMT	https://hasa.botble.com/currency/switch/RUB	D:/Demo-DACS2/hasa.botble.com/currency/switch/RUB	(from https://hasa.botble.com/products/joan-mini-camera-bag)
14:20:02	406/406	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:20:01%20GMT	https://hasa.botble.com/product-variation/5	D:/Demo-DACS2/hasa.botble.com/product-variation/5	(from https://hasa.botble.com/products/joan-mini-camera-bag)
14:20:02	289/289	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:20:02%20GMT	https://hasa.botble.com/ajax/product-reviews/5	D:/Demo-DACS2/hasa.botble.com/ajax/product-reviews/5	(from https://hasa.botble.com/products/joan-mini-camera-bag)
14:20:03	289/289	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:20:02%20GMT	https://hasa.botble.com/ajax/related-products/5?limit=4	D:/Demo-DACS2/hasa.botble.com/ajax/related-products/5557c	(from https://hasa.botble.com/products/joan-mini-camera-bag)
14:20:03	406/406	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:20:03%20GMT	https://hasa.botble.com/currency/switch/USD	D:/Demo-DACS2/hasa.botble.com/currency/switch/USD	(from https://hasa.botble.com/products/joan-mini-camera-bag)
14:20:03	406/406	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:20:03%20GMT	https://hasa.botble.com/currency/switch/EUR	D:/Demo-DACS2/hasa.botble.com/currency/switch/EUR	(from https://hasa.botble.com/products/joan-mini-camera-bag)
14:20:04	406/406	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:20:03%20GMT	https://hasa.botble.com/currency/switch/VND	D:/Demo-DACS2/hasa.botble.com/currency/switch/VND	(from https://hasa.botble.com/products/joan-mini-camera-bag)
14:20:05	406/406	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:20:04%20GMT	https://hasa.botble.com/currency/switch/RUB	D:/Demo-DACS2/hasa.botble.com/currency/switch/RUB	(from https://hasa.botble.com/products/joan-mini-camera-bag)
14:20:05	370/370	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:20:05%20GMT	https://hasa.botble.com/currency/switch/USD	D:/Demo-DACS2/hasa.botble.com/currency/switch/USD	(from https://hasa.botble.com/products/cyan-boheme)
14:20:06	370/370	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:20:05%20GMT	https://hasa.botble.com/currency/switch/EUR	D:/Demo-DACS2/hasa.botble.com/currency/switch/EUR	(from https://hasa.botble.com/products/cyan-boheme)
14:20:06	370/370	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:20:05%20GMT	https://hasa.botble.com/currency/switch/VND	D:/Demo-DACS2/hasa.botble.com/currency/switch/VND	(from https://hasa.botble.com/products/cyan-boheme)
14:20:06	370/370	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:20:06%20GMT	https://hasa.botble.com/currency/switch/RUB	D:/Demo-DACS2/hasa.botble.com/currency/switch/RUB	(from https://hasa.botble.com/products/cyan-boheme)
14:20:07	370/370	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:20:06%20GMT	https://hasa.botble.com/product-variation/6	D:/Demo-DACS2/hasa.botble.com/product-variation/6	(from https://hasa.botble.com/products/cyan-boheme)
14:20:07	289/289	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:20:07%20GMT	https://hasa.botble.com/ajax/product-reviews/6	D:/Demo-DACS2/hasa.botble.com/ajax/product-reviews/6	(from https://hasa.botble.com/products/cyan-boheme)
14:20:08	289/289	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:20:07%20GMT	https://hasa.botble.com/ajax/related-products/6?limit=4	D:/Demo-DACS2/hasa.botble.com/ajax/related-products/6557c	(from https://hasa.botble.com/products/cyan-boheme)
14:20:08	370/370	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:20:07%20GMT	https://hasa.botble.com/currency/switch/USD	D:/Demo-DACS2/hasa.botble.com/currency/switch/USD	(from https://hasa.botble.com/products/cyan-boheme)
14:20:08	370/370	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:20:08%20GMT	https://hasa.botble.com/currency/switch/EUR	D:/Demo-DACS2/hasa.botble.com/currency/switch/EUR	(from https://hasa.botble.com/products/cyan-boheme)
14:20:09	370/370	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:20:08%20GMT	https://hasa.botble.com/currency/switch/VND	D:/Demo-DACS2/hasa.botble.com/currency/switch/VND	(from https://hasa.botble.com/products/cyan-boheme)
14:20:09	370/370	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:20:09%20GMT	https://hasa.botble.com/currency/switch/RUB	D:/Demo-DACS2/hasa.botble.com/currency/switch/RUB	(from https://hasa.botble.com/products/cyan-boheme)
14:20:10	386/386	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:20:09%20GMT	https://hasa.botble.com/currency/switch/USD	D:/Demo-DACS2/hasa.botble.com/currency/switch/USD	(from https://hasa.botble.com/products/the-marc-jacobs)
14:20:10	386/386	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:20:10%20GMT	https://hasa.botble.com/currency/switch/EUR	D:/Demo-DACS2/hasa.botble.com/currency/switch/EUR	(from https://hasa.botble.com/products/the-marc-jacobs)
14:20:11	386/386	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:20:10%20GMT	https://hasa.botble.com/currency/switch/VND	D:/Demo-DACS2/hasa.botble.com/currency/switch/VND	(from https://hasa.botble.com/products/the-marc-jacobs)
14:20:11	386/386	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:20:11%20GMT	https://hasa.botble.com/currency/switch/RUB	D:/Demo-DACS2/hasa.botble.com/currency/switch/RUB	(from https://hasa.botble.com/products/the-marc-jacobs)
14:20:12	386/386	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:20:11%20GMT	https://hasa.botble.com/product-variation/7	D:/Demo-DACS2/hasa.botble.com/product-variation/7	(from https://hasa.botble.com/products/the-marc-jacobs)
14:20:12	289/289	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:20:12%20GMT	https://hasa.botble.com/ajax/product-reviews/7	D:/Demo-DACS2/hasa.botble.com/ajax/product-reviews/7	(from https://hasa.botble.com/products/the-marc-jacobs)
14:20:12	289/289	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:20:12%20GMT	https://hasa.botble.com/ajax/related-products/7?limit=4	D:/Demo-DACS2/hasa.botble.com/ajax/related-products/7557c	(from https://hasa.botble.com/products/the-marc-jacobs)
14:20:13	386/386	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:20:12%20GMT	https://hasa.botble.com/currency/switch/USD	D:/Demo-DACS2/hasa.botble.com/currency/switch/USD	(from https://hasa.botble.com/products/the-marc-jacobs)
14:20:14	386/386	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:20:13%20GMT	https://hasa.botble.com/currency/switch/EUR	D:/Demo-DACS2/hasa.botble.com/currency/switch/EUR	(from https://hasa.botble.com/products/the-marc-jacobs)
14:20:15	386/386	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:20:14%20GMT	https://hasa.botble.com/currency/switch/VND	D:/Demo-DACS2/hasa.botble.com/currency/switch/VND	(from https://hasa.botble.com/products/the-marc-jacobs)
14:20:15	386/386	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:20:15%20GMT	https://hasa.botble.com/currency/switch/RUB	D:/Demo-DACS2/hasa.botble.com/currency/switch/RUB	(from https://hasa.botble.com/products/the-marc-jacobs)
14:20:16	402/402	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:20:15%20GMT	https://hasa.botble.com/currency/switch/USD	D:/Demo-DACS2/hasa.botble.com/currency/switch/USD	(from https://hasa.botble.com/products/round-crossbody-bag)
14:20:16	402/402	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:20:16%20GMT	https://hasa.botble.com/currency/switch/EUR	D:/Demo-DACS2/hasa.botble.com/currency/switch/EUR	(from https://hasa.botble.com/products/round-crossbody-bag)
14:20:17	402/402	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:20:16%20GMT	https://hasa.botble.com/currency/switch/VND	D:/Demo-DACS2/hasa.botble.com/currency/switch/VND	(from https://hasa.botble.com/products/round-crossbody-bag)
14:20:17	402/402	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:20:17%20GMT	https://hasa.botble.com/currency/switch/RUB	D:/Demo-DACS2/hasa.botble.com/currency/switch/RUB	(from https://hasa.botble.com/products/round-crossbody-bag)
14:20:18	402/402	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:20:17%20GMT	https://hasa.botble.com/product-variation/8	D:/Demo-DACS2/hasa.botble.com/product-variation/8	(from https://hasa.botble.com/products/round-crossbody-bag)
14:20:18	289/289	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:20:17%20GMT	https://hasa.botble.com/ajax/product-reviews/8	D:/Demo-DACS2/hasa.botble.com/ajax/product-reviews/8	(from https://hasa.botble.com/products/round-crossbody-bag)
14:20:18	289/289	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:20:18%20GMT	https://hasa.botble.com/ajax/related-products/8?limit=4	D:/Demo-DACS2/hasa.botble.com/ajax/related-products/8557c	(from https://hasa.botble.com/products/round-crossbody-bag)
14:20:19	402/402	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:20:18%20GMT	https://hasa.botble.com/currency/switch/USD	D:/Demo-DACS2/hasa.botble.com/currency/switch/USD	(from https://hasa.botble.com/products/round-crossbody-bag)
14:20:19	402/402	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:20:19%20GMT	https://hasa.botble.com/currency/switch/EUR	D:/Demo-DACS2/hasa.botble.com/currency/switch/EUR	(from https://hasa.botble.com/products/round-crossbody-bag)
14:20:20	402/402	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:20:19%20GMT	https://hasa.botble.com/currency/switch/VND	D:/Demo-DACS2/hasa.botble.com/currency/switch/VND	(from https://hasa.botble.com/products/round-crossbody-bag)
14:20:20	402/402	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:20:20%20GMT	https://hasa.botble.com/currency/switch/RUB	D:/Demo-DACS2/hasa.botble.com/currency/switch/RUB	(from https://hasa.botble.com/products/round-crossbody-bag)
14:20:21	322/322	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:20:20%20GMT	https://hasa.botble.com/currency/switch/USD	D:/Demo-DACS2/hasa.botble.com/currency/switch/USD	(from https://hasa.botble.com/register)
14:20:21	322/322	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:20:20%20GMT	https://hasa.botble.com/currency/switch/EUR	D:/Demo-DACS2/hasa.botble.com/currency/switch/EUR	(from https://hasa.botble.com/register)
14:20:21	322/322	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:20:21%20GMT	https://hasa.botble.com/currency/switch/VND	D:/Demo-DACS2/hasa.botble.com/currency/switch/VND	(from https://hasa.botble.com/register)
14:20:22	322/322	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:20:21%20GMT	https://hasa.botble.com/currency/switch/RUB	D:/Demo-DACS2/hasa.botble.com/currency/switch/RUB	(from https://hasa.botble.com/register)
14:20:22	322/322	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:20:22%20GMT	https://hasa.botble.com/currency/switch/USD	D:/Demo-DACS2/hasa.botble.com/currency/switch/USD	(from https://hasa.botble.com/register)
14:20:23	322/322	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:20:22%20GMT	https://hasa.botble.com/currency/switch/EUR	D:/Demo-DACS2/hasa.botble.com/currency/switch/EUR	(from https://hasa.botble.com/register)
14:20:23	322/322	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:20:22%20GMT	https://hasa.botble.com/currency/switch/VND	D:/Demo-DACS2/hasa.botble.com/currency/switch/VND	(from https://hasa.botble.com/register)
14:20:23	322/322	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:20:23%20GMT	https://hasa.botble.com/currency/switch/RUB	D:/Demo-DACS2/hasa.botble.com/currency/switch/RUB	(from https://hasa.botble.com/register)
14:20:24	36962/36962	---MCZ	200	added ('OK')	text/html	date:Tue,%2011%20Oct%202022%2007:20:23%20GMT	https://hasa.botble.com/vi/products?collections%5B0%5D=1	D:/Demo-DACS2/hasa.botble.com/vi/productsdb94.html	(from https://hasa.botble.com/products?collections%5B0%5D=1)
14:22:37	406/406	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:22:36%20GMT	https://hasa.botble.com/currency/switch/USD	D:/Demo-DACS2/hasa.botble.com/currency/switch/USD	(from https://hasa.botble.com/products?collections%5B0%5D=1)
14:22:38	38457/38457	---MCZ	200	added ('OK')	text/html	date:Tue,%2011%20Oct%202022%2007:22:37%20GMT	https://hasa.botble.com/vi/products?collections%5B0%5D=2	D:/Demo-DACS2/hasa.botble.com/vi/productsffa8.html	(from https://hasa.botble.com/products?collections%5B0%5D=2)
14:22:38	406/406	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:22:37%20GMT	https://hasa.botble.com/currency/switch/EUR	D:/Demo-DACS2/hasa.botble.com/currency/switch/EUR	(from https://hasa.botble.com/products?collections%5B0%5D=2)
14:22:38	406/406	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:22:38%20GMT	https://hasa.botble.com/currency/switch/VND	D:/Demo-DACS2/hasa.botble.com/currency/switch/VND	(from https://hasa.botble.com/products?collections%5B0%5D=2)
14:22:39	406/406	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:22:38%20GMT	https://hasa.botble.com/currency/switch/RUB	D:/Demo-DACS2/hasa.botble.com/currency/switch/RUB	(from https://hasa.botble.com/products?collections%5B0%5D=2)
14:22:39	406/406	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:22:39%20GMT	https://hasa.botble.com/currency/switch/EUR	D:/Demo-DACS2/hasa.botble.com/currency/switch/EUR	(from https://hasa.botble.com/products?collections%5B0%5D=2)
14:22:40	406/406	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:22:39%20GMT	https://hasa.botble.com/currency/switch/VND	D:/Demo-DACS2/hasa.botble.com/currency/switch/VND	(from https://hasa.botble.com/products?collections%5B0%5D=2)
14:22:41	406/406	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:22:40%20GMT	https://hasa.botble.com/currency/switch/RUB	D:/Demo-DACS2/hasa.botble.com/currency/switch/RUB	(from https://hasa.botble.com/products?collections%5B0%5D=2)
14:22:42	42918/42918	---MCZ	200	added ('OK')	text/html	date:Tue,%2011%20Oct%202022%2007:22:41%20GMT	https://hasa.botble.com/vi/products?collections%5B0%5D=3	D:/Demo-DACS2/hasa.botble.com/vi/products5713.html	(from https://hasa.botble.com/products?collections%5B0%5D=3)
14:22:42	406/406	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:22:41%20GMT	https://hasa.botble.com/currency/switch/EUR	D:/Demo-DACS2/hasa.botble.com/currency/switch/EUR	(from https://hasa.botble.com/products?collections%5B0%5D=3)
14:22:43	406/406	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:22:42%20GMT	https://hasa.botble.com/currency/switch/VND	D:/Demo-DACS2/hasa.botble.com/currency/switch/VND	(from https://hasa.botble.com/products?collections%5B0%5D=3)
14:22:44	406/406	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:22:43%20GMT	https://hasa.botble.com/currency/switch/RUB	D:/Demo-DACS2/hasa.botble.com/currency/switch/RUB	(from https://hasa.botble.com/products?collections%5B0%5D=3)
14:22:44	406/406	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:22:44%20GMT	https://hasa.botble.com/currency/switch/EUR	D:/Demo-DACS2/hasa.botble.com/currency/switch/EUR	(from https://hasa.botble.com/products?collections%5B0%5D=3)
14:22:45	406/406	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:22:44%20GMT	https://hasa.botble.com/currency/switch/VND	D:/Demo-DACS2/hasa.botble.com/currency/switch/VND	(from https://hasa.botble.com/products?collections%5B0%5D=3)
14:22:46	406/406	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:22:45%20GMT	https://hasa.botble.com/currency/switch/RUB	D:/Demo-DACS2/hasa.botble.com/currency/switch/RUB	(from https://hasa.botble.com/products?collections%5B0%5D=3)
14:22:46	35613/35613	---MCZ	200	added ('OK')	text/html	date:Tue,%2011%20Oct%202022%2007:22:46%20GMT	https://hasa.botble.com/vi/products?collections%5B0%5D=4	D:/Demo-DACS2/hasa.botble.com/vi/products8756.html	(from https://hasa.botble.com/products?collections%5B0%5D=4)
14:22:47	406/406	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:22:46%20GMT	https://hasa.botble.com/currency/switch/EUR	D:/Demo-DACS2/hasa.botble.com/currency/switch/EUR	(from https://hasa.botble.com/products?collections%5B0%5D=4)
14:22:47	406/406	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:22:47%20GMT	https://hasa.botble.com/currency/switch/VND	D:/Demo-DACS2/hasa.botble.com/currency/switch/VND	(from https://hasa.botble.com/products?collections%5B0%5D=4)
14:22:48	406/406	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:22:47%20GMT	https://hasa.botble.com/currency/switch/RUB	D:/Demo-DACS2/hasa.botble.com/currency/switch/RUB	(from https://hasa.botble.com/products?collections%5B0%5D=4)
14:22:49	406/406	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:22:48%20GMT	https://hasa.botble.com/currency/switch/EUR	D:/Demo-DACS2/hasa.botble.com/currency/switch/EUR	(from https://hasa.botble.com/products?collections%5B0%5D=4)
14:22:49	406/406	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:22:49%20GMT	https://hasa.botble.com/currency/switch/VND	D:/Demo-DACS2/hasa.botble.com/currency/switch/VND	(from https://hasa.botble.com/products?collections%5B0%5D=4)
14:22:50	406/406	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:22:49%20GMT	https://hasa.botble.com/currency/switch/RUB	D:/Demo-DACS2/hasa.botble.com/currency/switch/RUB	(from https://hasa.botble.com/products?collections%5B0%5D=4)
14:22:51	346/346	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:22:50%20GMT	https://hasa.botble.com/currency/switch/EUR	D:/Demo-DACS2/hasa.botble.com/currency/switch/EUR	(from https://hasa.botble.com/password/reset)
14:22:51	346/346	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:22:51%20GMT	https://hasa.botble.com/currency/switch/VND	D:/Demo-DACS2/hasa.botble.com/currency/switch/VND	(from https://hasa.botble.com/password/reset)
14:22:52	346/346	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:22:51%20GMT	https://hasa.botble.com/currency/switch/RUB	D:/Demo-DACS2/hasa.botble.com/currency/switch/RUB	(from https://hasa.botble.com/password/reset)
14:22:53	346/346	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:22:52%20GMT	https://hasa.botble.com/currency/switch/EUR	D:/Demo-DACS2/hasa.botble.com/currency/switch/EUR	(from https://hasa.botble.com/password/reset)
14:22:53	346/346	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:22:52%20GMT	https://hasa.botble.com/currency/switch/VND	D:/Demo-DACS2/hasa.botble.com/currency/switch/VND	(from https://hasa.botble.com/password/reset)
14:22:54	346/346	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:22:53%20GMT	https://hasa.botble.com/currency/switch/RUB	D:/Demo-DACS2/hasa.botble.com/currency/switch/RUB	(from https://hasa.botble.com/password/reset)
14:22:55	345/345	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:22:54%20GMT	https://hasa.botble.com/en/cookie-policy	D:/Demo-DACS2/hasa.botble.com/en/cookie-policy	(from https://hasa.botble.com/vi/cookie-policy)
14:22:55	0/-1	---M--	302	error ('')			https://hasa.botble.com/vi/currency/switch/USD	D:/Demo-DACS2/hasa.botble.com/vi/currency/switch/USD.4c2.delayed	(from https://hasa.botble.com/vi/cookie-policy)
14:22:55	0/-1	---M--	302	error ('')			https://hasa.botble.com/vi/currency/switch/EUR	D:/Demo-DACS2/hasa.botble.com/vi/currency/switch/EUR.4c3.delayed	(from https://hasa.botble.com/vi/cookie-policy)
14:22:55	354/354	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:22:54%20GMT	https://hasa.botble.com/vi/currency/switch/VND	D:/Demo-DACS2/hasa.botble.com/vi/currency/switch/VND	(from https://hasa.botble.com/vi/cookie-policy)
14:22:56	354/354	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:22:55%20GMT	https://hasa.botble.com/vi/currency/switch/RUB	D:/Demo-DACS2/hasa.botble.com/vi/currency/switch/RUB	(from https://hasa.botble.com/vi/cookie-policy)
14:22:56	345/345	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:22:55%20GMT	https://hasa.botble.com/en/cookie-policy	D:/Demo-DACS2/hasa.botble.com/en/cookie-policy	(from https://hasa.botble.com/vi/cookie-policy)
14:22:56	0/-1	---M--	302	error ('')			https://hasa.botble.com/vi/currency/switch/USD	D:/Demo-DACS2/hasa.botble.com/vi/currency/switch/USD.4c7.delayed	(from https://hasa.botble.com/vi/cookie-policy)
14:22:56	0/-1	---M--	302	error ('')			https://hasa.botble.com/vi/currency/switch/EUR	D:/Demo-DACS2/hasa.botble.com/vi/currency/switch/EUR.4c8.delayed	(from https://hasa.botble.com/vi/cookie-policy)
14:22:57	354/354	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:22:56%20GMT	https://hasa.botble.com/vi/currency/switch/VND	D:/Demo-DACS2/hasa.botble.com/vi/currency/switch/VND	(from https://hasa.botble.com/vi/cookie-policy)
14:22:58	354/354	---MC-	302	error ('Found')	text/html	date:Tue,%2011%20Oct%202022%2007:22:57%20GMT	https://hasa.botble.com/vi/currency/switch/RUB	D:/Demo-DACS2/hasa.botble.com/vi/currency/switch/RUB	(from https://hasa.botble.com/vi/cookie-policy)
14:23:00	5428/5428	---M--	200	added ('OK')	image/png	etag:%226344d596-1534%22	https://cdn.botble.com/themes/september/plugins/lightGallery/img/vimeo-play.png	D:/Demo-DACS2/cdn.botble.com/themes/september/plugins/lightGallery/img/vimeo-play.png	(from https://cdn.botble.com/themes/september/plugins/lightGallery/css/lightgallery.min.css)
14:23:01	4526/4526	---M--	200	added ('OK')	image/png	etag:%226344d596-11ae%22	https://cdn.botble.com/themes/september/plugins/lightGallery/img/video-play.png	D:/Demo-DACS2/cdn.botble.com/themes/september/plugins/lightGallery/img/video-play.png	(from https://cdn.botble.com/themes/september/plugins/lightGallery/css/lightgallery.min.css)
14:23:01	5177/5177	---M--	200	added ('OK')	image/png	etag:%226344d596-1439%22	https://cdn.botble.com/themes/september/plugins/lightGallery/img/youtube-play.png	D:/Demo-DACS2/cdn.botble.com/themes/september/plugins/lightGallery/img/youtube-play.png	(from https://cdn.botble.com/themes/september/plugins/lightGallery/css/lightgallery.min.css)
